ccode,iso,year,govvote,oppvote,frac,partycount,right,left,extr,protests,protestsdev,demosdev,riotsdev,strikesdev,rgdp,gdppeak,crisisJST,pk_fin,pk_norm,pk_dis,cpi,govcris,turnover,vetopl,dict,election,election_year
16,NLD,1926,50.700001,45.200001,0.8096,11,0,1.2,1.2,0,-0.008722954,0,-0.008722954,0,21.59408951,0,0,0,0,0,9.71235466,0,1,,0,0,1925
16,NLD,1927,50.700001,45.200001,0.8096,11,0,1.2,1.2,0,-0.010263199,0,-0.010263199,0,22.28392982,0,0,0,0,0,9.71235466,0,0,,0,0,1925
16,NLD,1928,50.700001,45.200001,0.8096,11,0,1.2,1.2,0,-0.007636859,0,-0.007636859,0,22.91688919,0,0,0,0,0,9.782733917,0,0,,0,0,1925
16,NLD,1929,51.700001,44.400002,0.81300002,11,0,2,2,0,0.003679499,0,0.003679499,0,23.0220108,1,0,0,1,0,9.71235466,0,1,,0,1,1929
16,NLD,1930,51.700001,44.400002,0.81300002,12,0,2,2,0,0.029431208,0,0.029431208,0,22.42097092,0,0,0,0,0,9.36045742,0,0,,0,0,1929
16,NLD,1931,51.700001,44.400002,0.81300002,12,0,2,2,0,0.074774881,0,0.074774881,0,21.28676987,0,0,0,0,0,8.797422409,0,0,,0,0,1929
16,NLD,1932,51.700001,44.400002,0.81300002,12,0,2,2,0,0.140158136,0,0.140158136,0,20.72262955,0,0,0,0,0,8.164008141,0,0,,0,0,1929
16,NLD,1933,62.5,33.5,0.83200002,12,0,3.2,3.2,0,0.214064613,0,0.214064613,0,20.5146904,0,0,0,0,0,8.093628883,0,1,,0,1,1933
16,NLD,1934,62.5,33.5,0.83200002,14,0,3.2,3.2,2,0.262552646,0,0.262552646,0,20.05052948,0,0,0,0,0,8.093628883,0,0,,0,0,1933
16,NLD,1935,62.5,33.5,0.83200002,14,0,3.2,3.2,0,0.217430235,0,0.217430235,0,20.36833,0,0,0,0,0,7.812110901,1,0,,0,0,1933
16,NLD,1936,62.5,33.5,0.83200002,14,0,3.2,3.2,0,0.144274923,0,0.144274923,0,21.29055977,0,0,0,0,0,7.460215092,0,0,,0,0,1933
16,NLD,1937,75.599998,17.4,0.80720001,14,4.1999998,3.4000001,7.5999999,0,0.073875418,0,0.073875418,0,22.29661942,1,0,1,0,0,7.882491112,0,0,,0,1,1937
16,NLD,1938,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,0,0.013936439,0,0.013936439,0,21.40472984,0,0,0,0,0,8.023249626,1,0,,0,0,1937
16,NLD,1939,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,0,-0.039657362,0,-0.039657362,0,22.94226074,1,1,1,0,0,8.093628883,1,1,,0,0,1937
16,NLD,1940,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,,,,,,19.95871925,0,0,0,0,0,9.290078163,,0,,0,0,1937
16,NLD,1941,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,,,,,,18.70535088,0,0,0,0,0,10.62728977,,0,,0,0,1937
16,NLD,1942,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,,,,,,16.93812943,0,0,0,0,0,11.40145969,,0,,0,0,1937
16,NLD,1943,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,,,,,,16.41735077,0,0,0,0,0,11.75335979,,0,,0,0,1937
16,NLD,1944,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,,,,,,10.88619041,0,0,0,0,0,12.10525036,,0,,0,0,1937
16,NLD,1945,75.599998,17.4,0.80720001,10,4.1999998,3.4000001,7.5999999,,,,,,11.03334045,0,0,0,0,0,13.93511963,,1,,0,0,1937
16,NLD,1946,65.5,33.400002,0.7762,10,0,10.6,10.6,0,-6.3674E-05,-4.30308E-05,-3.6317E-05,0,18.44234085,0,0,0,0,0,15.20195007,0,1,,0,1,1946
16,NLD,1947,65.5,33.400002,0.7762,7,0,10.6,10.6,0,-1.59745E-05,-1.33315E-05,-3.91E-06,0,20.93465042,0,0,0,0,0,15.76498032,0,0,,0,0,1946
16,NLD,1948,73.699997,24.6,0.78640002,7,0,7.6999998,7.6999998,0,4.19128E-05,2.32526E-05,3.42989E-05,0,22.80508995,0,0,0,0,0,16.3280201,0,1,,0,1,1948
16,NLD,1949,73.699997,24.6,0.78640002,8,0,7.6999998,7.6999998,0,0.000122732,7.57397E-05,8.47601E-05,0,24.08403969,0,0,0,0,0,17.3133297,0,0,,0,0,1948
16,NLD,1950,73.699997,24.6,0.78640002,8,0,7.6999998,7.6999998,0,0.00023252,0.000149427,0.000148418,0,24.71450043,0,0,0,0,0,18.87153053,0,0,8.8166666,0,0,1948
16,NLD,1951,73.699997,24.6,0.78640002,8,0,7.6999998,7.6999998,0,0.000357678,0.000237494,0.000212661,0,24.93918037,0,0,0,0,0,21.12225914,1,0,8.8166666,0,0,1948
16,NLD,1952,77.699997,20.1,0.78500003,8,0,6.1999998,6.1999998,0,0.000447404,0.000309212,0.000241129,0,25.07723045,0,0,0,0,0,21.12225914,0,0,8.026,0,1,1952
16,NLD,1953,77.699997,20.1,0.78500003,8,0,6.1999998,6.1999998,0,0.000393665,0.000295852,0.000163437,0,26.91511917,0,0,0,0,0,21.12225914,0,0,6.4200001,0,0,1952
16,NLD,1954,77.699997,20.1,0.78500003,8,0,6.1999998,6.1999998,0,1.68481E-05,7.92117E-05,-0.000129381,0,28.45883942,0,0,0,0,0,21.96714973,0,0,6.4200001,0,0,1952
16,NLD,1955,77.699997,20.1,0.78500003,8,0,6.1999998,6.1999998,0,-0.000925651,-0.000506247,-0.000772439,0,30.11624908,0,0,0,0,0,22.38960075,1,0,6.4200001,0,0,1952
16,NLD,1956,82.699997,15.8,0.75457782,8,0,4.6999998,4.6999998,0,-0.002679129,-0.001638735,-0.001880152,0,31.08348083,0,0,0,0,0,22.81204033,1,0,6.4200001,0,1,1956
16,NLD,1957,82.699997,15.8,0.75457782,7,0,4.6999998,4.6999998,0,-0.005340779,-0.003415467,-0.003443345,0,31.62483025,1,0,0,1,0,24.20259094,0,0,6.4200001,0,0,1956
16,NLD,1958,82.699997,15.8,0.75457782,7,0,4.6999998,4.6999998,0,-0.008579136,-0.005671458,-0.005152018,0,30.84827042,0,0,0,0,0,24.73064995,0,1,6.2659998,0,0,1956
16,NLD,1959,61.299999,36.799999,0.75875562,7,0,4.1999998,4.1999998,0,-0.011208207,-0.007695248,-0.006145234,0,31.85482979,0,0,0,0,0,24.99467087,0,1,2.7539999,0,1,1959
16,NLD,1960,61.299999,36.799999,0.75875562,8,0,4.1999998,4.1999998,0,-0.010669339,-0.007867943,-0.004737737,0,34.33335114,0,0,0,0,0,25.57554054,1,0,1.9333333,0,0,1959
16,NLD,1961,61.299999,36.799999,0.75875562,8,0,4.1999998,4.1999998,0,-0.002610565,-0.003339412,0.001738971,0,34.87358856,0,0,0,0,0,25.90996933,0,0,1.9333333,0,0,1959
16,NLD,1962,61.299999,36.799999,0.75875562,8,0,4.1999998,4.1999998,0,0.019027174,0.009999349,0.016711422,0,35.87277985,0,0,0,0,0,26.50229073,0,0,1.9333333,0,0,1959
16,NLD,1963,59.5,38.900002,0.77804452,8,0,5.8000002,5.8000002,0,0.060720632,0.03679165,0.043327914,0,36.57041931,0,0,0,0,0,27.38830948,0,1,1.9333333,0,1,1963
16,NLD,1964,59.5,38.900002,0.77804452,10,0,5.8000002,5.8000002,0,0.125902209,0.080080904,0.082062919,0,39.22343063,0,0,0,0,0,28.9743309,1,0,1.9333333,0,0,1963
16,NLD,1965,59.5,38.900002,0.77804452,10,0,5.8000002,5.8000002,0,0.20828901,0.137023861,0.126458441,0,40.75888824,0,0,0,0,0,30.65336037,0,1,5.3883333,0,0,1963
16,NLD,1966,59.5,38.900002,0.77804452,10,0,5.8000002,5.8000002,2,0.281453782,0.191964325,0.156926417,0,41.3664093,0,0,0,0,0,32.43030167,1,1,6.7616668,0,0,1963
16,NLD,1967,55.200001,42.099998,0.82488889,10,0,6.3000002,6.3000002,0,0.285643032,0.207322286,0.133645435,0,43.08724976,0,0,0,0,0,33.56108093,0,1,2.5999999,0,1,1967
16,NLD,1968,55.200001,42.099998,0.82488889,11,0,6.3000002,6.3000002,0,0.291848632,0.225706986,0.102589403,0,45.52262878,0,0,0,0,0,34.79465103,0,0,1.9333333,0,0,1967
16,NLD,1969,55.200001,42.099998,0.82488889,11,0,6.3000002,6.3000002,0,0.325359568,0.256556105,0.088348961,0,48.08892059,0,0,0,0,0,37.37928009,0,0,1.9333333,0,0,1967
16,NLD,1970,55.200001,42.099998,0.82488889,11,0,6.3000002,6.3000002,2,0.364769046,0.273194203,0.099100445,0,50.22879028,0,0,0,0,0,38.75482178,0,0,1.9333333,0,0,1967
16,NLD,1971,52.299999,45,0.84364438,11,0,5.3000002,5.3000002,0,0.336612739,0.207896866,0.128884357,0,51.8379097,0,0,0,0,0,41.65274048,0,1,1.9333333,0,1,1971
16,NLD,1972,62.799999,36.099998,0.84426671,14,0,5,5,1,0.284841244,0.125006574,0.155885125,0,52.71110153,0,0,0,0,0,44.89822006,2,0,1.9333333,0,1,1972
16,NLD,1973,62.799999,36.099998,0.84426671,14,0,5,5,0,0.199547119,0.055602309,0.137665684,0,54.85894012,0,0,0,0,0,48.49615097,1,1,6.8060002,0,0,1972
16,NLD,1974,62.799999,36.099998,0.84426671,14,0,5,5,0,0.136151871,0.010762003,0.117750896,0,56.67544937,1,0,0,1,0,53.15631866,0,0,8.1999998,0,0,1972
16,NLD,1975,62.799999,36.099998,0.84426671,14,0,5,5,0,0.118149469,-0.007332783,0.117639114,0,56.28250885,0,0,0,0,0,58.5850296,0,0,8.1999998,0,0,1972
16,NLD,1976,62.799999,36.099998,0.84426671,14,0,5,5,0,0.147249584,0.001777591,0.139988547,0,58.37044144,0,0,0,0,0,63.89136124,1,0,8.1999998,0,0,1972
16,NLD,1977,40.900002,57.02,0.72960001,14,0,2.5999999,2.5999999,1,0.206257969,0.039726012,0.168635147,0,59.48220062,0,0,0,0,0,68.02776337,1,1,8.0719995,0,1,1977
16,NLD,1978,40.900002,57.02,0.72960001,12,0,2.5999999,2.5999999,0,0.254420446,0.107860952,0.165016696,0,60.60007095,0,0,0,0,0,70.80329895,0,0,1.9333333,0,0,1977
16,NLD,1979,40.900002,57.02,0.72960001,12,0,2.5999999,2.5999999,0,0.328885111,0.201174719,0.174492905,0,61.27360153,0,0,0,0,0,73.78443909,0,0,1.9333333,0,0,1977
16,NLD,1980,40.900002,57.02,0.72960001,12,0,2.5999999,2.5999999,1,0.426092788,0.297401871,0.216020811,0,61.82638931,1,0,0,1,0,78.61105347,0,0,2.3833334,0,0,1977
16,NLD,1981,70.199997,27.5,0.76684451,12,0.1,4.1999998,4.2999997,0,0.489862682,0.342089011,0.280638588,0,61.09342957,0,0,0,0,0,83.91607666,1,0,3.8099999,0,1,1981
16,NLD,1982,52.5,46.200001,0.75093329,10,0.80000001,5.8000002,6.6000004,5,0.506742704,0.344101989,0.324821079,0,60.01620102,0,0,0,0,0,88.83529663,1,1,5.9166665,0,1,1982
16,NLD,1983,52.5,46.200001,0.75093329,12,0.80000001,5.8000002,6.6000004,0,0.384902733,0.257572417,0.260140954,0,60.87005997,0,0,0,0,0,91.34313965,0,0,1.9333333,0,0,1982
16,NLD,1984,52.5,46.200001,0.75093329,12,0.80000001,5.8000002,6.6000004,0,0.238115337,0.157353556,0.168006607,0,62.51552963,0,0,0,0,0,94.33325195,1,0,1.9333333,0,0,1982
16,NLD,1985,52.5,46.200001,0.75093329,12,0.80000001,5.8000002,6.6000004,0,0.118568642,0.07708708,0.088203881,0,63.90872955,0,0,0,0,0,96.43115234,0,0,1.9333333,0,0,1982
16,NLD,1986,52,45.599998,0.71351111,12,0.40000001,1.8,2.2,0,0.040352326,0.025238095,0.033637562,0,65.53710938,0,0,0,0,0,96.52761078,0,0,1.9333333,0,1,1986
16,NLD,1987,52,45.599998,0.71351111,9,0.40000001,1.8,2.2,0,-0.00141492,-0.002062226,0.003099814,0,66.33170319,0,0,0,0,0,95.84438324,0,0,1.9333333,0,0,1986
16,NLD,1988,52,45.599998,0.71351111,9,0.40000001,1.8,2.2,0,-0.018070776,-0.012720804,-0.009999208,0,68.15727234,0,0,0,0,0,96.55976105,0,0,1.9333333,0,0,1986
16,NLD,1989,67.199997,31.6,0.73351109,9,0.89999998,0.40000001,1.3,0,-0.020726535,-0.014314608,-0.01274532,0,70.74521637,0,0,0,0,0,97.60469055,1,0,2.7,0,1,1989
16,NLD,1990,67.199997,31.6,0.73351109,7,0.89999998,0.40000001,1.3,0,-0.017602165,-0.012385274,-0.010624465,0,73.22579193,0,0,0,0,0,100,0,0,7.0333333,0,0,1989
16,NLD,1991,67.199997,31.6,0.73351109,7,0.89999998,0.40000001,1.3,0,-0.013601389,-0.010184101,-0.007083333,0,74.40531921,0,0,0,0,0,103.1333008,0,0,7.0333333,0,0,1989
16,NLD,1992,67.199997,31.6,0.73351109,7,0.89999998,0.40000001,1.3,0,-0.010811584,-0.008980748,-0.003868702,0,75.13699341,0,0,0,0,0,106.4167023,0,0,7.0333333,0,0,1989
16,NLD,1993,67.199997,31.6,0.73351109,7,0.89999998,0.40000001,1.3,0,-0.009143904,-0.008415414,-0.001594015,0,75.61328125,0,0,0,0,0,109.1667023,0,0,7.0333333,0,0,1989
16,NLD,1994,59.5,38.799999,0.81537777,7,3,1.4,4.4000001,0,-0.006779649,-0.006691379,-0.000253724,0,77.37674713,0,0,0,0,0,112.2249985,0,1,7.4233332,0,1,1994
16,NLD,1995,59.5,38.799999,0.81537777,15,3,1.4,4.4000001,0,-0.000437096,-0.000665458,0.000412763,0,79.37866211,0,0,0,0,0,114.3833008,0,0,8.1166668,0,0,1994
16,NLD,1996,59.5,38.799999,0.81537777,15,3,1.4,4.4000001,0,0.014250224,0.013876155,0.000706633,0,81.78486633,0,0,0,0,0,116.7583008,0,0,8.1166668,0,0,1994
16,NLD,1997,59.5,38.799999,0.81537777,15,3,1.4,4.4000001,0,0.041718713,0.04125374,0.00086303,0,84.82726288,0,0,0,0,0,119.3164978,0,0,8.1166668,0,0,1994
16,NLD,1998,62.700001,34.5,0.79226673,15,0.60000002,3.5999999,4.1999998,0,0.084124739,0.083567391,0.001004039,0,87.64092255,0,0,0,0,0,121.0608978,0,0,8.1166668,0,1,1998
16,NLD,1999,62.700001,34.5,0.79226673,9,0.60000002,3.5999999,4.1999998,0,0.136949675,0.136316605,0.001113659,0,91.16266632,0,0,0,0,0,123.3852997,1,0,8.1166668,0,0,1998
16,NLD,2000,62.700001,34.5,0.79226673,9,0.60000002,3.5999999,4.1999998,1,0.182214936,0.181630094,0.001015241,0,94.02337646,0,0,0,0,0,126.9857025,0,0,7.7619057,0,0,1998
16,NLD,2001,62.700001,34.5,0.79226673,9,0.60000002,3.5999999,4.1999998,0,0.180029991,0.179825917,0.000353954,0,95.09745026,1,0,0,1,0,133.5063934,0,0,7.7619057,0,0,1998
16,NLD,2002,60.299999,38.900002,0.8273778,9,18.6,6,24.6,0,0.172253465,0.173064862,-0.001387475,0,94.58331299,0,0,0,0,0,137.7998962,1,1,5.9047623,0,1,2002
16,NLD,2003,50.599998,48.099998,0.78924441,10,6.0999999,6.3000002,12.4,0,0.171939186,0.174735576,-0.004782949,0,94.41970062,0,0,0,0,0,140.0115967,0,0,5.4761906,0,1,2003
16,NLD,2004,50.599998,48.099998,0.78924441,9,6.0999999,6.3000002,12.4,1,0.164580428,0.170536323,-0.010184377,0,96.16837311,0,0,0,0,0,141.7604065,0,0,5.9523811,0,0,2003
16,NLD,2005,50.599998,48.099998,0.78924441,9,6.0999999,6.3000002,12.4,0,0.108160196,0.118207679,-0.017178394,0,97.38574219,0,0,0,0,0,144.6665039,0,,5.9523811,0,0,2003
16,NLD,2006,51.700001,47.099998,0.81946671,9,6.8000002,16.6,23.400002,0,0.045232173,0.059107954,-0.023722137,0,100,0,0,0,0,0,147.1098938,0,,,0,1,2006
16,NLD,2007,51.700001,47.099998,0.81946671,10,6.8000002,16.6,23.400002,0,0.001044413,0.015682231,-0.025024198,0,103.6948242,0,0,0,0,0,149.4488983,0,,,0,0,2006
16,NLD,2008,51.700001,47.099998,0.81946671,10,6.8000002,16.6,23.400002,0,-0.006392177,0.000918321,-0.012497629,0,105.1553802,1,1,1,0,0,152.7442932,0,,,0,0,2006
16,NLD,2009,51.700001,47.099998,0.81946671,10,6.8000002,16.6,23.400002,0,0.0407662,0.025294876,0.026448393,0,100.9160233,0,0,0,0,0,153.8348999,0,,,0,0,2006
16,NLD,2010,34.099998,64.800003,0.85173333,10,16.1,9.8000002,25.900002,0,0.161386094,0.099143619,0.106404309,0,102.0960464,0,0,0,0,0,156.6700745,1,,,0,1,2010
16,NLD,2011,34.099998,64.800003,0.85173333,10,16.1,9.8000002,25.900002,0,0.36781146,0.228749092,0.237728816,0,102.7953339,1,0,0,1,0,160.0510101,0,,,0,0,2010
16,NLD,2012,51.400002,47.599998,0.82462001,10,10.2,9.6999998,19.9,2,0.646564478,0.404532857,0.413755924,0,101.4737913,0,0,0,0,0,162.5054886,1,,,0,1,2012
16,NLD,2013,51.400002,47.599998,0.82462001,10,10.2,9.6999998,19.9,,,,,,100.4410207,0,0,0,0,0,165.0054327,,,,0,0,2012
16,NLD,2014,51.400002,47.599998,0.82462001,10,10.2,9.6999998,19.9,,,,,,100.842764,0,0,0,0,0,165.9935176,,,,0,0,2012
17,NOR,1870,,,,,,,,,,,,,4.7549119,0,0,0,0,0,2.363481998,,0,,0,1,1870
17,NOR,1871,,,,,,,,,,,,,4.81252718,0,0,0,0,0,2.392304897,,0,,0,0,1870
17,NOR,1872,,,,,,,,,,,,,5.096834183,0,0,0,0,0,2.579653978,,0,,0,0,1870
17,NOR,1873,,,,,,,,,,,,,5.180820942,0,0,0,0,0,2.781414986,,0,,0,1,1873
17,NOR,1874,,,,,,,,,,,,,5.325993061,0,0,0,0,0,2.896707058,,0,,0,0,1873
17,NOR,1875,,,,,,,,,,,,,5.419747829,0,0,0,0,0,2.795826912,,0,,0,0,1873
17,NOR,1876,,,,,,,,,,,,,5.510029793,1,0,0,1,0,2.781414986,,0,,0,1,1876
17,NOR,1877,,,,,,,,,,,,,5.483555794,0,0,0,0,0,2.781414986,,0,,0,0,1876
17,NOR,1878,,,,,,,,,,,,,5.216626167,0,0,0,0,0,2.493185997,,0,,0,0,1876
17,NOR,1879,,,,,,,,,,,,,5.192495823,0,0,0,0,0,2.349071026,,0,,0,1,1879
17,NOR,1880,,,,,,,,,,,,,5.31286478,0,0,0,0,0,2.522008896,,0,,0,0,1879
17,NOR,1881,,,,,,,,,,,,,5.352208138,1,0,0,1,0,2.550832033,,0,,0,0,1879
17,NOR,1882,62.799999,37.200001,0.39596999,2,,,,,,,,,5.35112381,0,0,0,0,0,2.565243006,,0,,0,1,1882
17,NOR,1883,62.799999,37.200001,0.39596999,2,,,,,,,,,5.332332134,0,0,0,0,0,2.522008896,,0,,0,0,1882
17,NOR,1884,62.799999,37.200001,0.39596999,2,,,,,,,,,5.400339127,0,0,0,0,0,2.421128035,,0,,0,0,1882
17,NOR,1885,63.700001,36.599998,0.38780999,2,,,,,,,,,5.408551216,1,0,0,1,0,2.277014017,,0,,0,1,1885
17,NOR,1886,63.700001,36.599998,0.38780999,2,,,,,,,,,5.398237228,0,0,0,0,0,2.233778954,,0,,0,0,1885
17,NOR,1887,63.700001,36.599998,0.38780999,2,,,,,,,,,5.435162067,0,0,0,0,0,2.176132917,,0,,0,0,1885
17,NOR,1888,38.700001,61.299999,0.64065999,2,,,,,,,,,5.670118809,0,0,0,0,0,2.219367981,,0,,0,1,1888
17,NOR,1889,38.700001,61.299999,0.64065999,3,,,,,,,,,5.86694479,0,0,0,0,0,2.29142499,,0,,0,0,1888
17,NOR,1890,38.700001,61.299999,0.64065999,3,,,,,,,,,5.989420891,0,0,0,0,0,2.29142499,,0,,0,0,1888
17,NOR,1891,50.799999,49.200001,0.58064002,3,,,,,,,,,6.000553131,0,0,0,0,0,2.392304897,,0,,0,1,1891
17,NOR,1892,50.799999,49.200001,0.58064002,3,,,,,,,,,6.074930191,0,0,0,0,0,2.349071026,,0,,0,0,1891
17,NOR,1893,50.799999,49.200001,0.58064002,3,,,,,,,,,6.200964928,1,0,0,1,0,2.305835962,,0,,0,0,1891
17,NOR,1894,49.299999,50.400002,0.59171999,3,,,,,,,,,6.181373119,0,0,0,0,0,2.248189926,,0,,0,1,1894
17,NOR,1895,49.299999,50.400002,0.59171999,3,,,,,,,,,6.17670393,0,0,0,0,0,2.233778954,,0,,0,0,1894
17,NOR,1896,49.299999,50.400002,0.59171999,3,,,,,,,,,6.267374992,0,0,0,0,0,2.277014017,,0,,0,0,1894
17,NOR,1897,52.700001,46.700001,0.46399,3,,,,,,,,,6.510622978,1,0,1,0,0,2.248189926,,0,,0,1,1897
17,NOR,1898,52.700001,46.700001,0.46399,3,,,,,,,,,6.467068195,0,0,0,0,0,2.406717062,,0,,0,0,1897
17,NOR,1899,52.700001,46.700001,0.46399,3,,,,,,,,,6.576208115,0,1,0,0,0,2.478774071,,0,,0,0,1897
17,NOR,1900,54,40.799999,0.46707001,3,,,,,,,,,6.580356121,0,0,0,0,0,2.579653978,,0,,0,1,1900
17,NOR,1901,54,40.799999,0.46707001,3,,,,,,,,,6.672275066,0,0,0,0,0,2.550832033,,0,,0,0,1900
17,NOR,1902,54,40.799999,0.46707001,3,,,,,,,,,6.713853836,1,0,0,1,0,2.493185997,,0,,0,0,1900
17,NOR,1903,44.799999,52.400002,0.65907001,3,,,,,,,,,6.635315895,0,0,0,0,0,2.464363098,,0,,0,1,1903
17,NOR,1904,44.799999,52.400002,0.65907001,5,,,,,,,,,6.619715214,0,0,0,0,0,2.478774071,,0,,0,0,1903
17,NOR,1905,44.799999,52.400002,0.65907001,5,,,,,,,,,6.638016224,0,0,0,0,0,2.50759697,,1,,0,0,1903
17,NOR,1906,32.700001,66.099998,0.55773997,5,,,,,,,,,6.88271904,0,0,0,0,0,2.579653978,,0,,0,1,1906
17,NOR,1907,32.700001,66.099998,0.55773997,4,,,,,,,,,7.152620792,0,0,0,0,0,2.680535078,,1,,0,0,1906
17,NOR,1908,32.700001,66.099998,0.55773997,4,,,,,,,,,7.329042912,0,0,0,0,0,2.709357977,,1,,0,0,1906
17,NOR,1909,30.700001,66.5,0.58113998,4,,,,,,,,,7.420584202,0,0,0,0,0,2.709357977,,0,,0,1,1909
17,NOR,1910,30.700001,66.5,0.58113998,5,,,,,,,,,7.674983025,0,0,0,0,0,2.767004013,,1,,0,0,1909
17,NOR,1911,30.700001,66.5,0.58113998,5,,,,,,,,,7.91902113,0,0,0,0,0,2.853471994,,0,,0,0,1909
17,NOR,1912,33,68.699997,0.54518002,5,,,,,,,,,8.234436989,0,0,0,0,0,2.997586966,,1,,0,1,1912
17,NOR,1913,33,68.699997,0.54518002,7,,,,,,,,,8.599451065,0,0,0,0,0,3.098468065,,1,,0,0,1912
17,NOR,1914,33,68.699997,0.54518002,7,,,,,,,,,8.687045097,0,0,0,0,0,3.170525074,,0,,0,0,1912
17,NOR,1915,33.299999,67.300003,0.58205998,7,,,,,,,,,8.980342865,0,0,0,0,0,4.11311388,,0,,0,1,1915
17,NOR,1916,33.299999,67.300003,0.58205998,7,,,,,,,,,9.240130424,1,0,0,1,0,5.912600994,,0,,0,0,1915
17,NOR,1917,33.299999,67.300003,0.58205998,7,,,,,,,,,8.294516563,0,0,0,0,0,7.540709019,,0,,0,0,1915
17,NOR,1918,28.299999,71.699997,0.65684003,7,,,,,,,,,7.873486996,0,0,0,0,0,8.826055527,,0,,0,1,1918
17,NOR,1919,28.299999,71.699997,0.65684003,7,0,0,0,0,0,0,0,0,9.145785332,0,0,0,0,0,9.254505157,0,0,,0,0,1918
17,NOR,1920,28.299999,71.699997,0.65684003,7,0,0,0,0,0,0,0,0,9.634340286,1,0,1,0,0,10.51130009,0,1,,0,0,1918
17,NOR,1921,20.1,79.900002,0.79751003,7,0,0,0,0,0,0,0,0,8.578822136,0,0,0,0,0,8.454733849,0,1,,0,1,1921
17,NOR,1922,20.1,79.900002,0.79751003,7,0,0,0,0,0,0,0,0,9.413154602,0,1,0,0,0,6.983729839,0,0,,0,0,1921
17,NOR,1923,20.1,79.900002,0.79751003,7,0,0,0,0,0,0,0,0,9.603413582,1,0,0,1,0,6.812345028,0,1,,0,0,1921
17,NOR,1924,18.6,81.099998,0.80932999,7,0,6.0999999,6.0999999,0,0,0,0,0,9.544536591,0,0,0,0,0,7.612123013,1,1,,0,1,1924
17,NOR,1925,18.6,81.099998,0.80932999,8,0,6.0999999,6.0999999,0,0,0,0,0,10.06818008,0,0,0,0,0,7.240796089,0,0,,0,0,1924
17,NOR,1926,18.6,81.099998,0.80932999,8,0,6.0999999,6.0999999,0,0,0,0,0,10.15948963,0,0,0,0,0,5.884041786,0,1,,0,0,1924
17,NOR,1927,24,75.800003,0.74956,8,0,4,4,0,0,0,0,0,10.50043964,0,0,0,0,0,5.141395092,0,0,,0,1,1927
17,NOR,1928,24,75.800003,0.74956,7,0,4,4,0,0,0,0,0,10.92591,0,0,0,0,0,4.927167892,0,1,,0,0,1927
17,NOR,1929,24,75.800003,0.74956,7,0,4,4,0,0,0,0,0,11.91798973,0,0,0,0,0,4.641534805,0,0,,0,0,1927
17,NOR,1930,20.200001,78.099998,0.73733002,8,0,1.7,1.7,0,0,0,0,0,12.76358986,1,0,1,0,0,4.355905056,0,0,,0,1,1930
17,NOR,1931,20.200001,78.099998,0.73733002,6,0,1.7,1.7,0,0,0,0,0,11.69114017,0,1,0,0,0,4.15596199,0,1,,0,0,1930
17,NOR,1932,20.200001,78.099998,0.73733002,6,0,1.7,1.7,0,0,0,0,0,12.19921017,0,0,0,0,0,3.970299006,0,1,,0,0,1930
17,NOR,1933,17.1,78.699997,0.75742,6,2.2,1.8,4,0,0,0,0,0,12.4327898,0,0,0,0,0,3.884608984,0,1,,0,1,1933
17,NOR,1934,17.1,78.699997,0.75742,8,2.2,1.8,4,0,0,0,0,0,12.80300045,0,0,0,0,0,3.927453995,0,0,,0,0,1933
17,NOR,1935,17.1,78.699997,0.75742,8,2.2,1.8,4,0,0,0,0,0,13.37469959,0,0,0,0,0,4.027424812,0,1,,0,0,1933
17,NOR,1936,42.5,53.400002,0.68649,8,1.8,0.30000001,2.0999999,0,0,0,0,0,14.2111702,0,0,0,0,0,4.184522152,0,0,,0,1,1936
17,NOR,1937,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,0,0,0,0,0,14.76908016,0,0,0,0,0,4.627254963,0,0,,0,0,1936
17,NOR,1938,42.5,53.400002,0.68649,5,1.8,0.30000001,2.0999999,0,0,0,0,0,15.01383018,0,0,0,0,0,4.712944031,0,0,,0,0,1936
17,NOR,1939,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,0,0,0,0,0,15.6430397,1,0,0,1,0,4.827196121,0,0,,0,0,1936
17,NOR,1940,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,,,,,,14.21772003,0,0,0,0,0,,,1,,0,0,1936
17,NOR,1941,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,,,,,,14.48031044,1,0,0,1,0,,,0,,0,0,1936
17,NOR,1942,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,,,,,,13.8273201,0,0,0,0,0,,,0,,0,0,1936
17,NOR,1943,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,,,,,,13.4433403,0,0,0,0,0,,,0,,0,0,1936
17,NOR,1944,42.5,53.400002,0.68649,6,1.8,0.30000001,2.0999999,,,,,,12.61816025,0,0,0,0,0,,,0,,0,0,1936
